20
348 29712
186 145 458
186 8 905
186 28 73
186 11 107
186 181 477
186 155 10
186 144 941
186 84 482
186 44 904
186 109 896
186 163 109
186 78 330
186 20 851
186 115 821
186 67 220
186 74 530
186 179 416
186 61 489
186 166 240
186 129 574
186 143 527
186 48 418
186 164 433
186 49 468
186 79 830
186 126 854
186 120 627
186 89 245
186 182 1000
186 101 174
186 29 5
186 141 942
186 104 611
186 146 629
186 54 426
186 91 572
186 63 475
186 106 230
186 175 767
186 72 233
186 85 440
186 22 146
186 69 64
186 125 655
186 173 584
186 36 272
186 156 113
186 177 555
186 13 835
186 58 15
186 128 259
186 183 245
186 135 851
186 134 75
186 93 490
186 138 880
186 10 454
186 31 812
186 33 967
186 32 364
186 99 528
186 16 314
186 23 982
186 15 517
186 151 875
186 139 499
186 50 494
186 117 479
186 55 849
186 100 879
186 59 575
186 113 590
186 159 973
186 71 680
186 165 898
186 73 335
186 4 903
186 45 401
186 178 797
186 92 852
186 97 403
186 112 78
186 148 695
186 124 464
186 170 772
186 75 532
186 30 256
186 77 581
186 47 291
186 137 730
186 68 448
186 80 552
186 64 768
186 26 376
186 180 880
186 17 791
186 118 660
186 158 19
186 66 313
186 172 781
186 132 783
186 152 260
186 133 748
186 2 973
186 56 253
187 108 626
187 125 122
187 163 709
187 3 187
187 114 925
187 48 924
187 24 341
187 6 787
187 144 512
187 38 771
187 75 954
187 101 916
187 32 78
187 177 447
187 119 209
187 9 394
187 60 347
187 65 799
187 37 152
187 156 463
187 146 861
187 154 441
187 148 991
187 155 976
187 17 333
187 18 429
187 20 607
187 164 837
187 173 153
187 126 719
187 132 474
187 62 511
187 107 179
187 141 171
187 185 884
187 160 906
187 25 538
187 104 598
187 168 783
187 77 802
187 45 550
187 41 454
187 11 666
187 15 603
187 26 311
187 88 903
187 5 163
187 151 992
187 175 434
187 83 376
187 158 547
187 69 475
187 23 166
187 159 145
187 133 610
187 96 707
187 102 58
187 121 483
187 179 634
187 1 855
187 110 919
187 57 831
187 2 836
187 92 977
187 16 697
187 12 771
187 130 340
187 105 994
187 7 488
187 13 895
187 115 365
187 142 822
187 79 858
187 87 859
187 51 703
187 165 497
187 47 288
187 94 425
187 46 408
187 139 549
187 129 943
187 31 548
187 128 812
187 40 254
187 52 912
187 149 855
187 66 487
187 98 963
187 44 704
187 150 877
187 82 97
187 135 582
187 176 756
187 113 390
187 14 860
187 74 237
187 153 464
187 127 816
187 39 523
187 80 888
187 138 626
187 157 335
188 21 932
188 67 520
188 146 518
188 91 681
188 139 461
188 175 616
188 104 809
188 180 22
188 51 662
188 163 764
188 144 268
188 170 211
188 95 922
188 177 705
188 19 847
188 182 806
188 113 873
188 130 923
188 36 50
188 148 172
188 128 992
188 83 213
188 101 694
188 140 481
188 23 506
188 58 255
188 138 773
188 45 330
188 40 933
188 85 406
188 25 617
188 18 500
188 8 227
188 122 598
188 98 918
188 160 171
188 13 804
188 34 283
188 159 420
188 33 698
188 179 863
188 142 921
188 6 112
188 76 140
188 90 459
188 11 230
188 84 919
189 171 193
189 75 380
189 83 671
189 94 814
189 163 267
189 60 653
189 175 33
189 115 538
189 151 852
189 19 690
189 182 406
189 61 403
189 32 133
189 3 667
189 164 754
189 81 220
189 27 949
189 188 830
189 166 964
189 107 740
189 96 579
189 46 942
189 5 470
189 16 515
189 56 362
189 44 842
189 145 413
189 104 441
189 33 552
189 114 370
189 4 585
189 134 338
189 121 450
189 137 554
189 22 916
189 109 733
189 128 410
189 160 810
189 87 262
189 64 934
189 48 639
189 54 970
189 169 30
190 6 226
190 64 579
190 51 445
190 164 694
190 42 796
190 110 677
190 71 265
190 21 779
190 55 452
190 169 649
190 45 77
190 57 636
190 146 714
190 47 177
190 171 389
190 7 40
190 23 69
190 81 975
190 67 9
191 59 722
191 152 311
191 38 566
191 177 869
191 40 768
191 6 358
191 21 716
191 93 858
191 43 22
191 180 562
191 166 219
191 159 553
191 134 868
191 67 306
191 20 944
191 185 716
191 33 870
191 182 273
191 4 624
191 82 991
191 51 381
191 171 430
191 143 869
191 106 329
191 137 912
191 113 844
191 135 789
191 139 988
191 175 842
191 174 94
191 18 906
191 3 533
191 117 876
191 36 459
191 78 355
191 73 882
191 144 257
191 30 145
191 112 872
191 102 472
191 127 488
191 16 395
191 79 818
191 131 697
191 23 45
191 55 605
191 103 237
191 48 820
191 122 319
191 145 510
191 149 37
191 27 700
191 163 730
191 76 405
191 146 982
191 44 773
191 58 85
191 85 652
191 170 803
191 70 757
191 190 167
191 11 354
191 157 754
191 148 927
191 184 93
191 172 164
191 49 849
191 110 202
191 155 265
191 126 92
191 132 720
191 90 325
191 64 937
191 128 113
191 130 699
191 107 197
191 178 52
191 154 489
191 99 23
191 88 175
191 188 963
191 17 146
191 35 521
191 151 425
191 68 372
191 34 843
191 140 768
191 52 690
191 186 340
191 7 348
191 31 394
191 42 210
191 39 42
191 8 912
191 173 122
191 129 410
191 89 52
191 187 117
191 96 737
191 120 580
191 66 880
191 72 432
191 104 193
191 84 84
191 25 688
191 108 154
191 41 234
191 162 798
191 14 130
191 189 348
191 109 319
191 53 688
191 97 778
191 111 722
191 32 619
191 183 580
191 13 39
191 56 431
191 47 412
191 101 649
191 179 900
191 98 373
191 1 261
191 164 445
191 86 77
191 136 251
191 74 83
191 142 980
191 9 242
191 124 630
191 95 78
191 156 62
191 19 327
191 45 124
191 141 8
191 29 105
191 125 737
191 62 899
191 114 875
191 65 730
191 158 402
191 150 280
191 169 838
191 123 880
191 12 600
191 26 26
191 115 501
191 181 748
191 92 211
191 168 775
191 118 329
191 81 72
191 83 349
191 63 659
191 50 54
191 167 709
191 61 44
191 100 725
191 71 30
191 10 849
191 22 967
191 87 525
191 165 360
191 69 806
191 105 38
191 138 666
191 37 368
191 60 989
191 176 684
191 94 846
191 5 41
191 153 766
191 80 128
191 57 726
191 54 954
191 147 287
191 46 531
191 2 795
191 15 406
191 28 824
192 142 112
192 11 70
192 186 843
192 101 291
192 179 319
192 22 574
192 60 961
192 132 4
192 191 172
192 40 584
192 1 185
192 171 571
192 140 952
192 126 436
192 79 314
192 136 235
192 84 868
192 102 737
192 72 443
192 76 61
192 97 742
192 148 731
192 156 391
192 10 522
192 103 94
192 159 265
192 96 953
192 7 945
192 2 912
192 108 256
192 145 88
192 144 840
192 55 14
192 162 578
192 163 824
192 111 829
192 47 344
192 116 869
192 143 476
192 70 905
192 44 668
192 130 70
192 58 664
192 24 505
192 51 44
192 8 985
192 20 927
192 33 778
192 15 906
192 131 739
192 105 92
192 83 243
192 71 851
192 114 371
192 78 733
192 74 764
192 61 332
192 26 703
192 127 25
192 65 492
192 173 653
192 89 612
192 165 95
192 112 649
192 46 507
192 180 989
192 168 208
192 125 600
193 68 576
193 64 332
193 171 769
193 183 746
193 180 821
193 187 920
193 57 201
193 110 721
193 17 200
193 84 668
193 44 125
193 119 15
193 15 939
193 80 965
193 188 541
193 7 375
193 141 327
193 78 896
193 25 698
193 3 996
193 49 162
193 123 876
193 153 10
193 13 444
193 70 944
193 79 352
193 186 141
193 24 804
193 103 27
193 174 646
193 169 331
193 147 430
193 132 737
193 56 180
193 148 257
193 22 259
193 142 770
193 140 555
193 82 815
193 107 970
193 19 743
193 152 208
193 77 185
193 43 938
193 61 954
193 91 786
193 72 971
193 135 350
193 85 843
193 6 388
193 111 935
193 126 836
193 134 624
193 54 969
193 122 452
193 21 35
193 139 982
193 150 177
193 168 744
193 41 340
193 95 595
193 101 191
193 190 116
193 37 362
193 29 758
193 159 531
193 151 84
193 4 357
193 63 526
193 23 106
193 12 263
193 120 493
193 117 666
193 76 252
193 121 542
193 102 335
193 42 960
193 164 150
193 138 688
193 1 407
193 118 893
193 26 987
193 185 59
193 73 350
193 104 802
193 99 894
193 48 997
193 39 135
193 67 183
193 115 6
193 177 163
193 89 547
193 11 354
193 189 437
193 55 27
193 30 544
193 83 614
193 10 950
193 136 626
193 93 183
193 62 688
193 74 912
193 59 953
193 45 180
193 90 348
193 86 112
194 112 694
194 168 817
194 10 684
194 88 231
194 76 992
194 38 402
194 151 749
194 139 327
194 53 74
194 166 319
194 179 185
194 72 528
194 100 351
194 170 124
194 43 256
194 135 114
194 146 413
194 111 163
194 36 949
194 21 372
194 99 669
194 71 414
194 8 719
194 152 883
194 105 93
194 63 339
194 19 914
194 15 651
194 89 83
194 16 413
194 20 988
194 35 399
194 174 910
195 165 602
195 23 933
195 182 344
195 63 971
195 160 170
195 60 749
195 51 223
195 11 302
195 62 208
195 149 257
195 27 416
195 86 142
195 89 320
195 103 833
195 32 742
195 91 350
195 162 37
195 180 217
195 70 35
195 193 477
195 77 193
195 191 320
195 107 809
195 110 218
195 114 320
195 64 677
195 97 184
195 29 315
195 131 337
195 55 661
195 184 760
195 46 354
195 115 307
195 108 634
195 178 557
195 8 338
195 100 407
195 142 486
195 59 491
195 82 413
195 133 318
195 98 587
195 120 884
195 194 89
195 6 532
195 152 625
195 126 399
195 80 763
195 42 168
195 185 53
195 30 446
195 7 634
195 173 392
195 57 51
195 93 581
195 153 900
195 65 678
195 3 116
195 94 3
195 69 331
195 147 682
195 4 906
195 71 721
195 9 453
195 145 857
195 13 505
195 25 439
195 159 904
195 156 531
195 17 627
195 49 648
195 88 197
195 122 355
195 171 838
195 154 144
195 99 431
195 24 285
195 170 529
195 92 375
195 72 489
195 168 526
195 129 5
195 83 808
195 127 191
195 192 284
195 155 393
195 148 16
195 10 944
195 1 126
195 52 17
195 166 169
195 188 191
195 90 863
195 76 847
195 22 952
195 78 277
195 102 531
195 36 203
195 119 411
195 2 991
195 111 455
195 14 820
195 117 542
195 5 644
195 104 971
195 68 64
195 174 989
195 113 977
195 136 428
195 96 905
195 123 969
195 164 476
195 73 836
195 167 989
195 158 631
195 169 320
195 157 621
195 137 559
195 143 370
195 20 314
195 125 819
195 177 651
195 18 419
195 112 211
195 124 60
195 183 636
196 158 507
196 128 512
196 117 719
196 89 805
196 134 94
196 51 711
196 56 952
196 24 803
196 26 637
196 137 777
196 112 164
196 55 106
196 115 326
196 88 89
196 64 697
196 99 850
196 36 108
196 123 780
196 2 47
196 122 214
196 103 838
196 106 647
196 156 55
196 181 761
196 39 347
196 52 514
196 143 259
196 167 622
196 21 756
196 162 292
196 23 955
196 164 200
196 97 82
196 73 468
196 16 701
196 94 882
196 114 250
196 71 650
196 157 706
196 159 438
196 154 370
196 5 103
196 185 413
196 18 71
196 172 340
196 17 478
196 188 260
196 34 949
196 61 76
196 100 944
196 142 73
196 191 82
196 129 270
196 109 680
196 190 208
196 10 829
196 85 239
196 174 294
196 42 730
196 193 387
196 12 943
196 105 10
196 76 829
196 151 700
196 32 190
196 19 996
196 116 178
196 25 264
196 131 749
196 37 662
196 183 724
196 182 840
196 169 638
196 65 318
196 46 433
196 113 122
196 63 6
196 7 855
196 119 763
196 74 119
196 186 909
196 59 20
196 155 136
196 48 224
196 15 355
196 69 811
196 35 27
196 50 144
196 149 887
196 53 666
196 102 190
196 49 98
196 81 260
196 67 475
196 125 848
196 9 331
196 121 327
196 187 323
196 152 993
196 28 406
196 27 927
196 91 249
197 56 418
197 68 209
197 69 483
197 84 331
197 85 435
197 32 687
197 35 864
197 58 171
197 145 244
197 54 754
197 187 225
197 173 723
197 114 458
197 139 919
197 113 736
197 196 800
197 118 275
197 108 115
197 89 603
197 131 644
197 6 636
197 188 251
197 98 537
197 166 907
197 74 416
197 31 31
197 169 476
197 161 340
197 174 307
197 90 119
197 91 799
197 39 274
197 102 448
197 78 168
197 12 620
197 165 566
197 149 626
197 132 514
197 179 641
197 189 25
197 22 205
197 195 312
197 121 651
197 186 432
197 153 589
197 112 26
197 71 391
197 19 557
197 5 243
197 127 454
197 184 863
198 166 429
198 197 202
198 58 328
198 35 594
198 96 564
198 120 561
198 81 664
198 46 802
198 140 874
198 13 854
198 57 226
198 42 501
198 80 179
198 37 130
198 133 929
198 51 11
198 109 212
198 154 586
198 183 857
198 174 869
198 192 985
198 56 276
198 189 613
199 155 13
199 66 917
199 131 984
199 33 738
199 14 226
199 83 213
199 73 199
199 6 652
199 12 991
199 172 504
199 3 344
199 197 616
199 144 538
199 17 615
199 11 453
199 188 157
199 52 245
199 74 974
199 156 413
199 46 791
199 39 853
199 44 120
199 67 21
199 64 592
199 189 787
199 28 232
199 93 257
199 102 466
199 133 445
199 27 689
199 127 413
199 141 869
199 65 725
199 121 163
199 18 832
199 50 891
199 101 651
199 47 515
199 151 705
199 140 933
199 160 158
199 75 751
199 60 844
199 142 21
199 163 187
199 71 952
199 158 788
199 61 200
199 113 497
199 25 478
199 194 886
199 117 181
199 175 194
199 4 479
199 89 841
199 7 723
199 76 304
199 183 752
199 111 950
199 103 6
199 123 970
199 5 970
199 174 892
199 129 525
199 40 71
199 15 195
199 125 527
199 82 41
199 181 916
199 196 898
199 77 686
199 164 252
199 159 482
199 167 647
199 30 516
199 192 418
199 178 850
199 81 90
199 53 557
199 100 247
199 191 528
199 57 793
199 69 762
199 1 807
199 90 51
199 34 826
199 124 170
199 154 79
199 88 443
199 54 128
199 22 433
199 148 974
199 29 624
199 41 274
199 187 743
199 48 302
199 9 258
199 162 668
199 126 781
199 24 523
199 186 537
199 59 345
199 147 478
199 95 689
199 173 985
199 136 734
199 2 861
199 119 608
199 91 661
199 10 931
199 107 503
199 13 209
199 134 574
199 122 313
199 49 408
199 152 131
199 80 431
199 109 881
199 37 806
199 58 522
199 161 926
199 115 516
199 118 544
199 150 897
199 32 143
199 169 115
199 26 518
199 108 545
199 137 165
199 98 655
199 106 854
199 99 934
199 85 144
199 16 795
199 198 375
199 195 422
199 168 422
199 72 594
199 110 642
200 27 810
200 96 40
200 107 607
200 57 702
200 44 695
200 142 681
200 51 345
200 122 70
200 70 97
200 111 654
200 79 245
200 121 370
200 65 382
200 165 534
200 89 811
200 84 692
200 125 192
200 115 781
200 147 810
200 56 231
200 91 341
200 175 278
200 163 490
200 47 872
200 144 632
200 25 382
200 88 368
200 104 62
200 169 346
200 39 996
200 191 249
200 83 79
200 5 408
200 32 847
200 160 636
200 16 13
200 134 859
200 138 227
200 73 385
200 141 953
200 164 219
200 50 901
200 189 513
200 195 172
200 188 219
200 31 165
200 49 55
200 143 118
200 23 198
200 174 920
200 176 983
200 98 217
200 129 681
200 29 936
200 109 913
200 153 958
200 117 232
200 34 570
200 48 888
200 69 671
200 1 810
200 71 664
200 76 103
200 155 684
200 80 924
200 181 408
200 148 818
200 99 748
200 131 865
200 173 395
200 179 578
200 86 580
200 146 549
200 36 144
200 21 232
200 55 390
200 9 692
200 90 334
200 60 232
200 62 712
200 37 833
200 75 956
200 151 625
200 85 565
200 140 574
200 105 710
200 156 829
200 3 616
200 93 926
200 172 296
200 184 667
200 46 145
200 190 724
200 38 5
200 97 173
200 136 786
200 78 876
200 95 406
200 8 604
200 22 42
200 152 75
200 72 943
200 110 156
200 199 667
200 101 17
200 127 34
200 20 41
200 170 507
200 103 986
200 182 423
200 194 775
200 12 46
200 114 110
200 52 887
200 35 175
200 166 1000
200 7 835
200 158 666
200 77 156
200 135 707
200 137 726
200 40 648
200 118 343
200 120 726
200 54 79
200 42 921
200 192 161
200 63 568
200 180 649
200 41 215
200 61 775
200 74 647
200 64 687
200 19 243
200 185 900
200 26 462
200 161 614
200 112 249
200 13 279
200 167 405
200 11 61
200 162 379
200 197 216
200 128 224
200 159 804
200 108 866
200 106 293
200 168 337
200 133 296
200 130 481
200 18 479
200 145 878
200 183 934
200 14 804
200 33 798
200 24 31
200 43 503
200 149 468
200 126 909
200 92 811
200 94 219
200 4 3
200 28 761
200 132 422
200 116 674
200 171 13
200 113 254
200 177 331
200 15 92
200 178 198
200 150 236
200 67 875
200 45 789
200 58 803
200 66 226
200 119 732
200 100 526
200 193 771
200 186 638
200 154 222
200 102 141
200 6 713
200 198 258
200 53 957
200 123 938
200 59 858
200 17 417
201 107 284
201 158 619
201 120 364
201 9 433
201 128 607
201 104 248
201 108 439
201 50 137
201 1 720
201 71 481
201 67 415
201 12 945
201 106 237
201 48 644
201 35 259
201 139 351
201 173 337
201 129 450
201 140 517
201 185 660
201 22 151
201 34 804
201 13 831
201 141 467
201 38 881
201 47 430
201 30 268
201 156 219
201 154 100
201 166 686
201 62 400
201 163 323
201 136 45
201 16 671
201 83 425
201 109 748
201 193 513
201 174 208
201 42 12
201 170 221
201 153 239
201 198 604
201 192 663
201 146 80
201 111 324
201 40 564
201 90 871
201 79 3
201 187 371
201 176 133
201 119 789
201 110 274
201 52 902
201 149 447
201 186 276
201 189 986
201 113 408
201 168 388
201 102 156
201 87 829
201 95 622
201 133 867
201 54 861
201 17 649
201 184 857
201 132 945
201 122 44
201 66 730
201 46 707
201 65 759
201 144 982
201 15 52
201 27 923
201 93 700
201 180 458
201 43 641
201 70 531
201 127 356
201 33 23
201 103 530
201 11 908
201 14 992
201 147 561
201 138 466
201 91 21
201 190 791
201 179 622
201 116 560
201 159 674
201 199 466
201 3 268
201 188 989
201 64 465
201 39 239
201 96 876
201 94 574
201 24 946
201 20 11
201 36 982
201 69 242
201 8 459
201 68 583
201 75 105
201 101 326
201 117 601
201 6 96
201 77 415
201 135 644
202 27 791
202 124 811
202 172 330
202 116 494
202 20 560
202 28 733
202 175 111
202 68 559
202 138 267
202 143 605
202 179 844
202 98 541
202 107 50
202 169 208
202 114 222
202 44 703
202 64 427
202 4 321
202 35 87
202 100 193
202 88 492
202 120 142
202 183 827
202 19 742
202 52 146
202 59 490
202 146 603
202 76 612
202 145 749
202 49 577
202 121 981
202 53 315
202 54 740
202 30 153
202 126 100
202 12 702
202 60 356
202 182 397
202 158 550
202 50 835
202 174 40
202 187 824
202 192 572
202 6 226
202 31 34
202 84 199
202 194 303
203 12 290
203 166 826
203 25 610
203 67 85
203 90 485
203 76 805
203 86 789
203 116 437
203 27 535
203 179 327
203 121 800
203 111 385
203 136 45
203 191 95
203 104 267
203 127 721
203 145 5
203 99 220
203 89 231
203 149 801
203 148 696
203 174 443
203 15 259
203 122 749
203 48 700
203 141 740
203 42 859
203 152 693
203 91 225
203 83 639
203 35 191
203 101 200
203 53 221
203 29 361
203 201 847
203 69 668
203 64 851
203 143 892
203 192 165
203 126 882
203 177 973
203 197 905
203 129 323
203 160 183
203 7 535
203 97 529
203 163 584
203 62 381
203 124 674
203 131 717
203 139 45
203 46 882
203 50 961
203 190 836
203 175 932
203 54 488
203 22 10
203 119 275
203 18 643
203 186 245
203 93 643
203 10 833
203 61 774
203 51 104
203 65 375
203 73 40
203 167 300
203 16 806
203 132 895
203 79 681
203 66 516
203 94 764
203 202 576
203 171 478
203 185 89
203 189 671
203 78 613
203 168 813
203 44 169
203 8 487
203 21 873
203 74 775
203 155 731
203 77 178
203 60 486
203 106 24
203 123 834
203 31 998
203 142 834
203 6 441
203 161 786
203 43 431
203 105 77
203 36 42
203 138 250
203 137 500
203 92 205
203 37 144
203 2 60
203 165 504
203 34 590
203 147 493
203 164 200
203 75 961
203 55 490
203 9 719
203 157 261
203 176 186
203 117 576
203 194 438
203 81 693
203 144 36
203 39 499
203 32 80
203 63 955
203 110 159
203 170 536
203 96 139
203 173 24
203 183 990
203 199 254
203 112 947
203 40 461
203 82 937
203 196 516
203 20 606
203 108 86
203 115 820
203 198 720
203 24 580
203 103 857
203 146 172
203 95 766
203 153 779
203 52 142
203 72 422
203 71 104
203 28 932
203 125 607
203 14 661
203 11 131
203 128 550
203 182 290
204 102 697
204 201 429
204 165 53
204 183 580
204 157 509
204 63 981
204 185 906
204 141 383
204 78 852
204 126 622
204 154 881
204 67 140
204 37 161
204 24 593
204 179 326
204 119 372
204 145 594
204 62 685
204 109 484
204 113 322
204 160 667
204 30 4
204 52 588
204 130 706
204 36 730
204 60 86
204 156 908
204 176 765
204 92 740
